2
Frequency=2450(MHz)

Phi	Theta	E Total. dB
2.2089323346	2.5034566458	-0.22662796407771
2.2089323346	2.552544031	-0.242504056258143
2.2089323346	2.6016314163	-0.293904566904964
2.2089323346	2.6507188015	-0.378234350028783
2.2089323346	2.6998061867	-0.504626661902744
2.2089323346	2.7488935719	-0.688195595860543
2.2089323346	2.7979809571	-0.953494010977999
2.2089323346	2.8470683423	-1.33083066967232
2.2089323346	2.8961557275	-1.85708807755295
2.2089323346	2.9452431127	-2.57400622163003
2.2089323346	2.994330498	-3.53667257199276
2.2089323346	3.0434178832	-4.81341388597103
2.2089323346	3.0925052684	-6.49577703513964
2.2089323346	3.1415926536	-8.68454591539543
2.2580197198	-3.1415926536	-8.68324247692392
2.2580197198	-3.0925052684	-11.3255965701232
2.2580197198	-3.0434178832	-13.1592476962412
2.2580197198	-2.994330498	-11.9924261665086
2.2580197198	-2.9452431127	-9.27686333604575
2.2580197198	-2.8961557275	-6.81266237917137
2.2580197198	-2.8470683423	-4.87340373378157
2.2580197198	-2.7979809571	-3.38407671425088
2.2580197198	-2.7488935719	-2.2466494886446
2.2580197198	-2.6998061867	-1.39196912664374
2.2580197198	-2.6507188015	-0.768044601993042
2.2580197198	-2.6016314163	-0.336207556185517
2.2580197198	-2.552544031	-0.0678083209946665
2.2580197198	-2.5034566458	0.059862352506237
2.2580197198	-2.4543692606	0.0653298033032648
2.2580197198	-2.4052818754	-0.0361633641359328
2.2580197198	-2.3561944902	-0.231620164490537
2.2580197198	-2.307107105	-0.507613081777376
2.2580197198	-2.2580197198	-0.851561440914656
2.2580197198	-2.2089323346	-1.24578846459617
2.2580197198	-2.1598449493	-1.66732817586652
2.2580197198	-2.1107575641	-2.08383752728291
2.2580197198	-2.0616701789	-2.45447330910668
2.2580197198	-2.0125827937	-2.74127785151033
2.2580197198	-1.9634954085	-2.91228103576631
2.2580197198	-1.9144080233	-2.96652202370832
2.2580197198	-1.8653206381	-2.92777592097997
2.2580197198	-1.8162332529	-2.84597468388635
2.2580197198	-1.7671458676	-2.76957069630448
2.2580197198	-1.7180584824	-2.74064504638431
2.2580197198	-1.6689710972	-2.78206032629125
2.2580197198	-1.619883712	-2.89878001865287
2.2580197198	-1.5707963268	-3.07692745933785
2.2580197198	-1.5217089416	-3.28372234045704
2.2580197198	-1.4726215564	-3.47741390906913
2.2580197198	-1.4235341712	-3.62089792065671
2.2580197198	-1.3744467859	-3.68879848961246
2.2580197198	-1.3253594007	-3.68263650250131
2.2580197198	-1.2762720155	-3.61704439896131
2.2580197198	-1.2271846303	-3.51345977022247
2.2580197198	-1.1780972451	-3.38351474150093
2.2580197198	-1.1290098599	-3.22756720227092
2.2580197198	-1.0799224747	-3.03703419359858
2.2580197198	-1.0308350895	-2.80590647170157
2.2580197198	-0.9817477042	-2.53599015332813
2.2580197198	-0.932660319	-2.24184592426544
2.2580197198	-0.8835729338	-1.95157585526237
2.2580197198	-0.8344855486	-1.6943078576676
2.2580197198	-0.7853981634	-1.49242725972156
2.2580197198	-0.7363107782	-1.36640704681702
2.2580197198	-0.687223393	-1.32265554092008
2.2580197198	-0.6381360078	-1.36664053859786
2.2580197198	-0.5890486225	-1.49832540521894
2.2580197198	-0.5399612373	-1.7205230574999
2.2580197198	-0.49087385212	-2.03687245678235
2.2580197198	-0.44178646691	-2.458744453336
2.2580197198	-0.3926990817	-3.00153304460228
2.2580197198	-0.34361169649	-3.67955626179509
2.2580197198	-0.29452431127	-4.50299469293091
2.2580197198	-0.24543692606	-5.45525388044729
2.2580197198	-0.19634954085	-6.47206569694229
2.2580197198	-0.14726215564	-7.4102002977997
2.2580197198	-0.09817477042	-8.04178438273181
2.2580197198	-0.049087385212	-8.17782678170314
2.2580197198	0	-7.84861411454692
2.2580197198	0.049087385212	-7.26806476678987
2.2580197198	0.09817477042	-6.65509977024713
2.2580197198	0.14726215564	-6.13942272752232
2.2580197198	0.19634954085	-5.76897568624898
2.2580197198	0.24543692606	-5.53033190411964
2.2580197198	0.29452431127	-5.37722751152851
2.2580197198	0.34361169649	-5.24558934425993
2.2580197198	0.3926990817	-5.06554581314455
2.2580197198	0.44178646691	-4.78144892860192
2.2580197198	0.49087385212	-4.38195101426107
2.2580197198	0.5399612373	-3.8888441243566
2.2580197198	0.5890486225	-3.35152488021471
2.2580197198	0.6381360078	-2.81853644214739
2.2580197198	0.687223393	-2.32627032868625
2.2580197198	0.7363107782	-1.89916865802525
2.2580197198	0.7853981634	-1.54642243336041
2.2580197198	0.8344855486	-1.27077094644373
2.2580197198	0.8835729338	-1.07186175771829
2.2580197198	0.932660319	-0.945749240666821
2.2580197198	0.9817477042	-0.888172564346962
2.2580197198	1.0308350895	-0.895534451391601
2.2580197198	1.0799224747	-0.962331459054251
2.2580197198	1.1290098599	-1.08473833008072
2.2580197198	1.1780972451	-1.25227312568108
2.2580197198	1.2271846303	-1.45700980673453
2.2580197198	1.2762720155	-1.6850130245973
2.2580197198	1.3253594007	-1.9222666971162
2.2580197198	1.3744467859	-2.1522227169628
2.2580197198	1.4235341712	-2.3572146614662
2.2580197198	1.4726215564	-2.52194948142638
2.2580197198	1.5217089416	-2.63438107120753
2.2580197198	1.5707963268	-2.68850624046962
2.2580197198	1.619883712	-2.68595667940309
2.2580197198	1.6689710972	-2.6377269963948
2.2580197198	1.7180584824	-2.55963589758522
2.2580197198	1.7671458676	-2.47081837925042
2.2580197198	1.8162332529	-2.38684591657911
2.2580197198	1.8653206381	-2.31434471257182
2.2580197198	1.9144080233	-2.25198747003844
2.2580197198	1.9634954085	-2.18785395851752
2.2580197198	2.0125827937	-2.10318355794299
2.2580197198	2.0616701789	-1.9785926332341
2.2580197198	2.1107575641	-1.80471666337328
2.2580197198	2.1598449493	-1.58511839575431
2.2580197198	2.2089323346	-1.33415990568265
2.2580197198	2.2580197198	-1.07775720117209
2.2580197198	2.307107105	-0.840058962385317
2.2580197198	2.3561944902	-0.638613380690245
2.2580197198	2.4052818754	-0.48377235572247
2.2580197198	2.4543692606	-0.377899767912173
2.2580197198	2.5034566458	-0.318474754595049
2.2580197198	2.552544031	-0.297448204758872
2.2580197198	2.6016314163	-0.312603734308001
2.2580197198	2.6507188015	-0.364747911078748
2.2580197198	2.6998061867	-0.462467793763026
2.2580197198	2.7488935719	-0.625587456948463
2.2580197198	2.7979809571	-0.875687099495682
2.2580197198	2.8470683423	-1.24486791669155
2.2580197198	2.8961557275	-1.76966112094613
2.2580197198	2.9452431127	-2.49132617954957
2.2580197198	2.994330498	-3.46563314198482
2.2580197198	3.0434178832	-4.75907629582962
2.2580197198	3.0925052684	-6.4661279871402
2.2580197198	3.1415926536	-8.68324247692392
2.307107105	-3.1415926536	-8.68414021729055
2.307107105	-3.0925052684	-11.3354647552029
2.307107105	-3.0434178832	-13.1218437273288
2.307107105	-2.994330498	-11.9176254243293
2.307107105	-2.9452431127	-9.24721218866577
2.307107105	-2.8961557275	-6.84599839193592
2.307107105	-2.8470683423	-4.9698315069978
2.307107105	-2.7979809571	-3.53990819099451
2.307107105	-2.7488935719	-2.46372621885892
2.307107105	-2.6998061867	-1.66665575466168
2.307107105	-2.6507188015	-1.09771019341191
2.307107105	-2.6016314163	-0.714470880457969
2.307107105	-2.552544031	-0.485326809940784
2.307107105	-2.5034566458	-0.386549393739333
2.307107105	-2.4543692606	-0.394275994408254
2.307107105	-2.4052818754	-0.49405464830768
2.307107105	-2.3561944902	-0.672674223402509
2.307107105	-2.307107105	-0.921178437469927
2.307107105	-2.2580197198	-1.23061725513832
2.307107105	-2.2089323346	-1.5896647382719
2.307107105	-2.1598449493	-1.98172199269792
2.307107105	-2.1107575641	-2.37409962450636
2.307107105	-2.0616701789	-2.72841170520093
2.307107105	-2.0125827937	-2.99624713598495
2.307107105	-1.9634954085	-3.14323603711815
2.307107105	-1.9144080233	-3.1628597073301
2.307107105	-1.8653206381	-3.08582611104975
2.307107105	-1.8162332529	-2.96604583270654
2.307107105	-1.7671458676	-2.86407152297284
2.307107105	-1.7180584824	-2.82521678121539
2.307107105	-1.6689710972	-2.87625859875307
2.307107105	-1.619883712	-3.01984733717083
2.307107105	-1.5707963268	-3.2396664167837
2.307107105	-1.5217089416	-3.49699284464541
2.307107105	-1.4726215564	-3.74342859184817
2.307107105	-1.4235341712	-3.93342147556678
2.307107105	-1.3744467859	-4.03898258654119
2.307107105	-1.3253594007	-4.05872868907631
2.307107105	-1.2762720155	-4.01297362873939
2.307107105	-1.2271846303	-3.92380379259803
2.307107105	-1.1780972451	-3.80490522278075
2.307107105	-1.1290098599	-3.65175186444048
2.307107105	-1.0799224747	-3.45350691370569
2.307107105	-1.0308350895	-3.20038907971559
2.307107105	-0.9817477042	-2.89573480211227
2.307107105	-0.932660319	-2.56488257387344
2.307107105	-0.8835729338	-2.23816254180352
2.307107105	-0.8344855486	-1.95079939222871
2.307107105	-0.7853981634	-1.72756901599416
2.307107105	-0.7363107782	-1.58620188099972
2.307107105	-0.687223393	-1.53450709804724
2.307107105	-0.6381360078	-1.57149300997894
2.307107105	-0.5890486225	-1.69795519708577
2.307107105	-0.5399612373	-1.91114586037163
2.307107105	-0.49087385212	-2.21858441723703
2.307107105	-0.44178646691	-2.63043052610109
2.307107105	-0.3926990817	-3.16204969983363
2.307107105	-0.34361169649	-3.83154475951812
2.307107105	-0.29452431127	-4.64364732067773
2.307107105	-0.24543692606	-5.58186234997768
2.307107105	-0.19634954085	-6.5793506072321
2.307107105	-0.14726215564	-7.482304804084
2.307107105	-0.09817477042	-8.06895221982736
2.307107105	-0.049087385212	-8.17377751574996
2.307107105	0	-7.84783347841356
2.307107105	0.049087385212	-7.30986297844634
2.307107105	0.09817477042	-6.76347786232125
2.307107105	0.14726215564	-6.32684662206595
2.307107105	0.19634954085	-6.02815089718161
2.307107105	0.24543692606	-5.83853104656811
2.307107105	0.29452431127	-5.6932409985457
2.307107105	0.34361169649	-5.50557499401565
2.307107105	0.3926990817	-5.19636988673518
2.307107105	0.44178646691	-4.73422822432299
2.307107105	0.49087385212	-4.14256218910082
2.307107105	0.5399612373	-3.48700284284931
2.307107105	0.5890486225	-2.83333240672344
2.307107105	0.6381360078	-2.23401649616518
2.307107105	0.687223393	-1.71744367920543
2.307107105	0.7363107782	-1.29435788581342
2.307107105	0.7853981634	-0.965247059804584
2.307107105	0.8344855486	-0.724284409827485
2.307107105	0.8835729338	-0.563592767840852
2.307107105	0.932660319	-0.476809206018562
2.307107105	0.9817477042	-0.459006888574629
2.307107105	1.0308350895	-0.507934167075335
2.307107105	1.0799224747	-0.624036659489341
2.307107105	1.1290098599	-0.803198931690471
2.307107105	1.1780972451	-1.04353172330779
2.307107105	1.2271846303	-1.33572384073127
2.307107105	1.2762720155	-1.66618727511427
2.307107105	1.3253594007	-2.01160163006116
2.307107105	1.3744467859	-2.34908138254805
2.307107105	1.4235341712	-2.651970054866
2.307107105	1.4726215564	-2.89562434904526
2.307107105	1.5217089416	-3.06409270892321
2.307107105	1.5707963268	-3.15563613848553
2.307107105	1.619883712	-3.175871514901
2.307107105	1.6689710972	-3.14095797311735
2.307107105	1.7180584824	-3.0688949544929
2.307107105	1.7671458676	-2.98025565841965
2.307107105	1.8162332529	-2.88863656457925
2.307107105	1.8653206381	-2.79958772984578
2.307107105	1.9144080233	-2.71247780548918
2.307107105	1.9634954085	-2.61513653615999
2.307107105	2.0125827937	-2.49503817730346
2.307107105	2.0616701789	-2.33638562243462
2.307107105	2.1107575641	-2.13209490767409
2.307107105	2.1598449493	-1.8872833484695
2.307107105	2.2089323346	-1.61691387594249
2.307107105	2.2580197198	-1.34122199404397
2.307107105	2.307107105	-1.08366003323418
2.307107105	2.3561944902	-0.857518731353331
2.307107105	2.4052818754	-0.673598976137957
2.307107105	2.4543692606	-0.533701894271695
2.307107105	2.5034566458	-0.434452434187066
2.307107105	2.552544031	-0.373071396478941
2.307107105	2.6016314163	-0.34734096393163
2.307107105	2.6507188015	-0.362274416491891
2.307107105	2.6998061867	-0.428849972044523
2.307107105	2.7488935719	-0.566044867999901
2.307107105	2.7979809571	-0.799552431270494
2.307107105	2.8470683423	-1.15971761925404
2.307107105	2.8961557275	-1.68256851616434
2.307107105	2.9452431127	-2.41049120680556
2.307107105	2.994330498	-3.39489875807546
2.307107105	3.0434178832	-4.70786314013665
2.307107105	3.0925052684	-6.43953549237812
2.307107105	3.1415926536	-8.68414021729055
2.3561944902	-3.1415926536	-8.68397253398058
2.3561944902	-3.0925052684	-11.3345401623615
2.3561944902	-3.0434178832	-13.0435176465034
2.3561944902	-2.994330498	-11.8055346114415
2.3561944902	-2.9452431127	-9.20216053114163
2.3561944902	-2.8961557275	-6.87839402175249
2.3561944902	-2.8470683423	-5.07800910552403
2.3561944902	-2.7979809571	-3.72020217276866
2.3561944902	-2.7488935719	-2.7154503985741
2.3561944902	-2.6998061867	-1.98800185889032
2.3561944902	-2.6507188015	-1.48446010268691
2.3561944902	-2.6016314163	-1.16021312161204
2.3561944902	-2.552544031	-0.979226562718581
2.3561944902	-2.5034566458	-0.912713895508831
2.3561944902	-2.4543692606	-0.934965657662172
2.3561944902	-2.4052818754	-1.0280490618467
2.3561944902	-2.3561944902	-1.18262643114486
2.3561944902	-2.307107105	-1.39305318702524
2.3561944902	-2.2580197198	-1.65905161786272
2.3561944902	-2.2089323346	-1.97641175973339
2.3561944902	-2.1598449493	-2.33273567097049
2.3561944902	-2.1107575641	-2.6996207502184
2.3561944902	-2.0616701789	-3.03457121852875
2.3561944902	-2.0125827937	-3.28197344979072
2.3561944902	-1.9634954085	-3.40285579154526
2.3561944902	-1.9144080233	-3.38642820997411
2.3561944902	-1.8653206381	-3.27041616539028
2.3561944902	-1.8162332529	-3.11592054042191
2.3561944902	-1.7671458676	-2.99264179246725
2.3561944902	-1.7180584824	-2.94892413740625
2.3561944902	-1.6689710972	-3.01524074887483
2.3561944902	-1.619883712	-3.19224263710966
2.3561944902	-1.5707963268	-3.4611118434794
2.3561944902	-1.5217089416	-3.77683546339775
2.3561944902	-1.4726215564	-4.08346988412613
2.3561944902	-1.4235341712	-4.32637728628133
2.3561944902	-1.3744467859	-4.47133370242655
2.3561944902	-1.3253594007	-4.51633320127637
2.3561944902	-1.2762720155	-4.48723513180755
2.3561944902	-1.2271846303	-4.40904559472481
2.3561944902	-1.1780972451	-4.29533530887644
2.3561944902	-1.1290098599	-4.14123945030816
2.3561944902	-1.0799224747	-3.92949000457487
2.3561944902	-1.0308350895	-3.6497444727436
2.3561944902	-0.9817477042	-3.30810642624887
2.3561944902	-0.932660319	-2.93562989829471
2.3561944902	-0.8835729338	-2.56900493887088
2.3561944902	-0.8344855486	-2.24669379673833
2.3561944902	-0.7853981634	-1.99771933956571
2.3561944902	-0.7363107782	-1.83713697561352
2.3561944902	-0.687223393	-1.77008604764609
2.3561944902	-0.6381360078	-1.79536783625218
2.3561944902	-0.5890486225	-1.90907738865206
2.3561944902	-0.5399612373	-2.10902626238267
2.3561944902	-0.49087385212	-2.40264664750623
2.3561944902	-0.44178646691	-2.80035064859511
2.3561944902	-0.3926990817	-3.31904603620117
2.3561944902	-0.34361169649	-3.97564288874801
2.3561944902	-0.29452431127	-4.77779627354153
2.3561944902	-0.24543692606	-5.70573601704701
2.3561944902	-0.19634954085	-6.68241562298333
2.3561944902	-0.14726215564	-7.55115970287292
2.3561944902	-0.09817477042	-8.09243187667633
2.3561944902	-0.049087385212	-8.16845121166717
2.3561944902	0	-7.84992599224945
2.3561944902	0.049087385212	-7.35238973587796
2.3561944902	0.09817477042	-6.87433044348177
2.3561944902	0.14726215564	-6.51494398776402
2.3561944902	0.19634954085	-6.28771143229426
2.3561944902	0.24543692606	-6.14745753769151
2.3561944902	0.29452431127	-5.99741124547953
2.3561944902	0.34361169649	-5.7316122013855
2.3561944902	0.3926990817	-5.27540519849464
2.3561944902	0.44178646691	-4.63454126975031
2.3561944902	0.49087385212	-3.87564183439299
2.3561944902	0.5399612373	-3.09454558403747
2.3561944902	0.5890486225	-2.36512256349708
2.3561944902	0.6381360078	-1.73253567659555
2.3561944902	0.687223393	-1.21420879814505
2.3561944902	0.7363107782	-0.812059198033886
2.3561944902	0.7853981634	-0.51608083218532
2.3561944902	0.8344855486	-0.314650350344731
2.3561944902	0.8835729338	-0.195651391462341
2.3561944902	0.932660319	-0.14854901091994
2.3561944902	0.9817477042	-0.170736320219085
2.3561944902	1.0308350895	-0.261530321062035
2.3561944902	1.0799224747	-0.423598443892015
2.3561944902	1.1290098599	-0.661655835718036
2.3561944902	1.1780972451	-0.974734264408117
2.3561944902	1.2271846303	-1.35804888510151
2.3561944902	1.2762720155	-1.79444711881839
2.3561944902	1.3253594007	-2.25986121062931
2.3561944902	1.3744467859	-2.71762247233079
2.3561944902	1.4235341712	-3.12892885644262
2.3561944902	1.4726215564	-3.4577853907111
2.3561944902	1.5217089416	-3.68270880998888
2.3561944902	1.5707963268	-3.8033818687946
2.3561944902	1.619883712	-3.8352485042281
2.3561944902	1.6689710972	-3.8022063733682
2.3561944902	1.7180584824	-3.72929584751088
2.3561944902	1.7671458676	-3.63302629278705
2.3561944902	1.8162332529	-3.52689098201916
2.3561944902	1.8653206381	-3.41150489418289
2.3561944902	1.9144080233	-3.28525470582269
2.3561944902	1.9634954085	-3.14028689212956
2.3561944902	2.0125827937	-2.96641036246465
2.3561944902	2.0616701789	-2.75394444432024
2.3561944902	2.1107575641	-2.50534226500622
2.3561944902	2.1598449493	-2.22500794487725
2.3561944902	2.2089323346	-1.92941489272752
2.3561944902	2.2580197198	-1.63287025843933
2.3561944902	2.307107105	-1.35384989449386
2.3561944902	2.3561944902	-1.10472912360591
2.3561944902	2.4052818754	-0.890749151066677
2.3561944902	2.4543692606	-0.714098096709449
2.3561944902	2.5034566458	-0.57342684581521
2.3561944902	2.552544031	-0.466734100447471
2.3561944902	2.6016314163	-0.396448875247902
2.3561944902	2.6507188015	-0.369346218888996
2.3561944902	2.6998061867	-0.400125739125993
2.3561944902	2.7488935719	-0.510268430104945
2.3561944902	2.7979809571	-0.725266499059234
2.3561944902	2.8470683423	-1.07424031904187
2.3561944902	2.8961557275	-1.59514988067067
2.3561944902	2.9452431127	-2.3293426398453
2.3561944902	2.994330498	-3.32733780366145
2.3561944902	3.0434178832	-4.65980309316195
2.3561944902	3.0925052684	-6.41651083694798
2.3561944902	3.1415926536	-8.68397253398058
2.4052818754	-3.1415926536	-8.68378090268391
2.4052818754	-3.0925052684	-11.3231215544232
2.4052818754	-3.0434178832	-12.9363111767355
2.4052818754	-2.994330498	-11.6669794976702
2.4052818754	-2.9452431127	-9.14560359147661
2.4052818754	-2.8961557275	-6.9146813890847
2.4052818754	-2.8470683423	-5.19937005836791
2.4052818754	-2.7979809571	-3.9254805244632
2.4052818754	-2.7488935719	-3.00204818757204
2.4052818754	-2.6998061867	-2.35614061259854
2.4052818754	-2.6507188015	-1.92950061596709
2.4052818754	-2.6016314163	-1.67476915913068
2.4052818754	-2.552544031	-1.54990942047634
2.4052818754	-2.5034566458	-1.51911216384855
2.4052818754	-2.4543692606	-1.55254173033513
2.4052818754	-2.4052818754	-1.63290370774648
2.4052818754	-2.3561944902	-1.75199558765477
2.4052818754	-2.307107105	-1.91448300222928
2.4052818754	-2.2580197198	-2.12705884400895
2.4052818754	-2.2089323346	-2.39533062611825
2.4052818754	-2.1598449493	-2.71247299960279
2.4052818754	-2.1107575641	-3.05097693968047
2.4052818754	-2.0616701789	-3.36458976225852
2.4052818754	-2.0125827937	-3.5909368180628
2.4052818754	-1.9634954085	-3.68136489282046
2.4052818754	-1.9144080233	-3.62789268693866
2.4052818754	-1.8653206381	-3.47262336984491
2.4052818754	-1.8162332529	-3.28824057139352
2.4052818754	-1.7671458676	-3.14767203807789
2.4052818754	-1.7180584824	-3.10838492826134
2.4052818754	-1.6689710972	-3.19509871739357
2.4052818754	-1.619883712	-3.41394067787713
2.4052818754	-1.5707963268	-3.73679351735346
2.4052818754	-1.5217089416	-4.11779875966202
2.4052818754	-1.4726215564	-4.4912113282654
2.4052818754	-1.4235341712	-4.790951338859
2.4052818754	-1.3744467859	-4.97600535414639
2.4052818754	-1.3253594007	-5.04647665692822
2.4052818754	-1.2762720155	-5.03073550022265
2.4052818754	-1.2271846303	-4.95965166341881
2.4052818754	-1.1780972451	-4.84806613508084
2.4052818754	-1.1290098599	-4.68860500727556
2.4052818754	-1.0799224747	-4.4585054037891
2.4052818754	-1.0308350895	-4.14729189790611
2.4052818754	-0.9817477042	-3.76599592511102
2.4052818754	-0.932660319	-3.3469847274643
2.4052818754	-0.8835729338	-2.93696648175024
2.4052818754	-0.8344855486	-2.57878694128453
2.4052818754	-0.7853981634	-2.29926327123716
2.4052818754	-0.7363107782	-2.11370678003802
2.4052818754	-0.687223393	-2.02657677027543
2.4052818754	-0.6381360078	-2.03274046033993
2.4052818754	-0.5890486225	-2.12665170824078
2.4052818754	-0.5399612373	-2.30821624397432
2.4052818754	-0.49087385212	-2.58349529512898
2.4052818754	-0.44178646691	-2.96347593649231
2.4052818754	-0.3926990817	-3.46742711749552
2.4052818754	-0.34361169649	-4.1132176799078
2.4052818754	-0.29452431127	-4.90618087005897
2.4052818754	-0.24543692606	-5.82085995970272
2.4052818754	-0.19634954085	-6.77959261800584
2.4052818754	-0.14726215564	-7.61341926815368
2.4052818754	-0.09817477042	-8.11229846203057
2.4052818754	-0.049087385212	-8.16103852226211
2.4052818754	0	-7.84861619448808
2.4052818754	0.049087385212	-7.39730438692346
2.4052818754	0.09817477042	-6.9857510031009
2.4052818754	0.14726215564	-6.70475510718585
2.4052818754	0.19634954085	-6.55138243429134
2.4052818754	0.24543692606	-6.45310185287541
2.4052818754	0.29452431127	-6.28737116325457
2.4052818754	0.34361169649	-5.9272366509417
2.4052818754	0.3926990817	-5.31559701935385
2.4052818754	0.44178646691	-4.50394256958025
2.4052818754	0.49087385212	-3.60677475369602
2.4052818754	0.5399612373	-2.73585593128745
2.4052818754	0.5890486225	-1.96134057898499
2.4052818754	0.6381360078	-1.31862044471027
2.4052818754	0.687223393	-0.814534347082579
2.4052818754	0.7363107782	-0.44321107858459
2.4052818754	0.7853981634	-0.187817682965622
2.4052818754	0.8344855486	-0.0300602492909545
2.4052818754	0.8835729338	0.0466349465406216
2.4052818754	0.932660319	0.0516543626876796
2.4052818754	0.9817477042	-0.0106513508376472
2.4052818754	1.0308350895	-0.142569586647826
2.4052818754	1.0799224747	-0.351733678640825
2.4052818754	1.1290098599	-0.647468047474758
2.4052818754	1.1780972451	-1.03529873321519
2.4052818754	1.2271846303	-1.51267961672445
2.4052818754	1.2762720155	-2.06481909370303
2.4052818754	1.3253594007	-2.66078956196595
2.4052818754	1.3744467859	-3.25431440040676
2.4052818754	1.4235341712	-3.78986253090409
2.4052818754	1.4726215564	-4.21250608082595
2.4052818754	1.5217089416	-4.49327058455738
2.4052818754	1.5707963268	-4.63308518429931
2.4052818754	1.619883712	-4.66258729317779
2.4052818754	1.6689710972	-4.61769318252826
2.4052818754	1.7180584824	-4.53016263315642
2.4052818754	1.7671458676	-4.4191224904969
2.4052818754	1.8162332529	-4.28825937660873
2.4052818754	1.8653206381	-4.13528690401153
2.4052818754	1.9144080233	-3.9545750176767
2.4052818754	1.9634954085	-3.7404159070766
2.4052818754	2.0125827937	-3.49319635913262
2.4052818754	2.0616701789	-3.2121867630902
2.4052818754	2.1107575641	-2.90604695582733
2.4052818754	2.1598449493	-2.58446547400437
2.4052818754	2.2089323346	-2.25942646105545
2.4052818754	2.2580197198	-1.94337108418595
2.4052818754	2.307107105	-1.64607994523444
2.4052818754	2.3561944902	-1.37486101763006
2.4052818754	2.4052818754	-1.13219046409419
2.4052818754	2.4543692606	-0.917067737181048
2.4052818754	2.5034566458	-0.731011532361287
2.4052818754	2.552544031	-0.575045114655055
2.4052818754	2.6016314163	-0.454487406790864
2.4052818754	2.6507188015	-0.381302046884881
2.4052818754	2.6998061867	-0.373609958530702
2.4052818754	2.7488935719	-0.453650607438346
2.4052818754	2.7979809571	-0.648723876019027
2.4052818754	2.8470683423	-0.988771007356467
2.4052818754	2.8961557275	-1.50787908072281
2.4052818754	2.9452431127	-2.24721356660571
2.4052818754	2.994330498	-3.260438204963
2.4052818754	3.0434178832	-4.61288926214681
2.4052818754	3.0925052684	-6.39301911141392
2.4052818754	3.1415926536	-8.68378090268391
2.4543692606	-3.1415926536	-8.68455433770703
2.4543692606	-3.0925052684	-11.2960990457998
2.4543692606	-3.0434178832	-12.7952190405055
2.4543692606	-2.994330498	-11.5084147246044
2.4543692606	-2.9452431127	-9.08122954201563
2.4543692606	-2.8961557275	-6.95371821196363
2.4543692606	-2.8470683423	-5.33449868822102
2.4543692606	-2.7979809571	-4.15353658002396
2.4543692606	-2.7488935719	-3.32231240817641
2.4543692606	-2.6998061867	-2.76940592348847
2.4543692606	-2.6507188015	-2.43270022459425
2.4543692606	-2.6016314163	-2.25928708598177
2.4543692606	-2.552544031	-2.19853021476974
2.4543692606	-2.5034566458	-2.20458874017247
2.4543692606	-2.4543692606	-2.24586391335585
2.4543692606	-2.4052818754	-2.3024194055427
2.4543692606	-2.3561944902	-2.37215624696495
2.4543692606	-2.307107105	-2.47225137298902
2.4543692606	-2.2580197198	-2.62257120725703
2.4543692606	-2.2089323346	-2.83530844676237
2.4543692606	-2.1598449493	-3.11067380816092
2.4543692606	-2.1107575641	-3.42166386481827
2.4543692606	-2.0616701789	-3.71188724175642
2.4543692606	-2.0125827937	-3.91450122917341
2.4543692606	-1.9634954085	-3.97358361827941
2.4543692606	-1.9144080233	-3.88148899017318
2.4543692606	-1.8653206381	-3.68894807449649
2.4543692606	-1.8162332529	-3.47756988533601
2.4543692606	-1.7671458676	-3.3277782486719
2.4543692606	-1.7180584824	-3.2974335546171
2.4543692606	-1.6689710972	-3.41364030579068
2.4543692606	-1.619883712	-3.67850175565217
2.4543692606	-1.5707963268	-4.06244918590026
2.4543692606	-1.5217089416	-4.515163669681
2.4543692606	-1.4726215564	-4.95923664865897
2.4543692606	-1.4235341712	-5.3177435739818
2.4543692606	-1.3744467859	-5.54594101975794
2.4543692606	-1.3253594007	-5.6365907749868
2.4543692606	-1.2762720155	-5.6290100914357
2.4543692606	-1.2271846303	-5.56218065628039
2.4543692606	-1.1780972451	-5.44926462456178
2.4543692606	-1.1290098599	-5.28079493744443
2.4543692606	-1.0799224747	-5.03136855303465
2.4543692606	-1.0308350895	-4.68611931744053
2.4543692606	-0.9817477042	-4.25859376881825
2.4543692606	-0.932660319	-3.79107323127214
2.4543692606	-0.8835729338	-3.33528715399844
2.4543692606	-0.8344855486	-2.93564341074635
2.4543692606	-0.7853981634	-2.62233576471844
2.4543692606	-0.7363107782	-2.40830432991246
2.4543692606	-0.687223393	-2.29354995108582
2.4543692606	-0.6381360078	-2.27450463259896
2.4543692606	-0.5890486225	-2.34472156601484
2.4543692606	-0.5399612373	-2.50370226613576
2.4543692606	-0.49087385212	-2.75701907685652
2.4543692606	-0.44178646691	-3.11804193783047
2.4543692606	-0.3926990817	-3.60787064900972
2.4543692606	-0.34361169649	-4.24258760499285
2.4543692606	-0.29452431127	-5.02554907715623
2.4543692606	-0.24543692606	-5.92997564750408
2.4543692606	-0.19634954085	-6.86715061289243
2.4543692606	-0.14726215564	-7.66929965441051
2.4543692606	-0.09817477042	-8.12718340794976
2.4543692606	-0.049087385212	-8.1505423997082
2.4543692606	0	-7.848479033615
2.4543692606	0.049087385212	-7.44001498131994
2.4543692606	0.09817477042	-7.09801016898332
2.4543692606	0.14726215564	-6.89423525211859
2.4543692606	0.19634954085	-6.81366346654991
2.4543692606	0.24543692606	-6.75344485477941
2.4543692606	0.29452431127	-6.56110863471934
2.4543692606	0.34361169649	-6.09404076189862
